balanced_round_robin_order,balanced_slot_index,balanced_period,include_in_hourly_primary,microcolony_pair,microcolony_ids,exposure_date,source_date,relative_period,target_hour,selected_minute,selection_status,day_status,video_id,filename_camera_label,source_video_path,symlink_path,augmentation_reason,augmentation_note
11,1,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,00,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_00_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_00_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_00_00_03.mp4,base_hourly,original hourly round-robin selection
12,1,pre,true,MCs-13-and-14,13;14,,2026-03-01,augmented_pre_exposure,00,30,augmented_extra,augmented,bumblebox-18_2026-03-01_00_30_07,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_00_30_07.mp4,,blur_compensation_0.5ppb,extra pre videos for MC14 to compensate blurry MC1 0.5ppb
13,1,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,00,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_00_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_00_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_00_00_03.mp4,base_hourly,original hourly round-robin selection
14,1,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,00,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_00_00_05,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_00_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_00_00_05.mp4,base_hourly,original hourly round-robin selection
15,1,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,00,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_00_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_00_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_00_00_03.mp4,base_hourly,original hourly round-robin selection
16,1,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,00,30,augmented_extra,augmented,bumblebox-9_2026-03-15_00_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_00_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
17,1,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,00,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_00_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_00_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_00_00_03.mp4,base_hourly,original hourly round-robin selection
18,1,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,00,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_00_00_05,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_00_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_00_00_05.mp4,base_hourly,original hourly round-robin selection
19,1,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,00,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_00_00_03,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_00_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_00_00_03.mp4,base_hourly,original hourly round-robin selection
20,1,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,00,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_00_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_00_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_00_00_04.mp4,base_hourly,original hourly round-robin selection
21,1,pre,true,MCs-21-and-22,21;22,,2026-03-15,augmented_pre_exposure,00,30,augmented_extra,augmented,bumblebox-18_2026-03-15_00_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_00_30_04.mp4,,blur_compensation_0.5ppb,extra pre videos for MC21 to compensate blurry MC1 0.5ppb
22,1,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,00,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_00_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_00_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_00_00_03.mp4,base_hourly,original hourly round-robin selection
23,1,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,00,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_00_00_03,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_00_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_00_00_03.mp4,base_hourly,original hourly round-robin selection
24,1,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,00,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_00_00_05,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_00_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_00_00_05.mp4,base_hourly,original hourly round-robin selection
25,2,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-23,pre_exposure_folder,01,00,exact_hh00,partial_day,bumblebox-19_2026-02-23_01_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-23_01_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-23/bumblebox-19_2026-02-23_01_00_03.mp4,base_hourly,original hourly round-robin selection
26,2,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,01,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_01_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_01_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_01_00_04.mp4,base_hourly,original hourly round-robin selection
27,2,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,01,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_01_00_02,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_01_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_01_00_02.mp4,base_hourly,original hourly round-robin selection
28,2,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,01,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_01_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_01_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_01_00_03.mp4,base_hourly,original hourly round-robin selection
29,2,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,01,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_01_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_01_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_01_00_04.mp4,base_hourly,original hourly round-robin selection
30,2,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,01,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_01_00_02,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_01_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_01_00_02.mp4,base_hourly,original hourly round-robin selection
31,2,pre,true,MCs-9-and-10,9;10,2026-03-02,2026-03-01,pre_dose_d_minus_1,01,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-01_01_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_01_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_01_00_03.mp4,base_hourly,original hourly round-robin selection
32,2,post,true,MCs-9-and-10,9;10,2026-03-02,2026-03-05,post_dose_d_plus_3,01,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-05_01_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_01_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_01_00_03.mp4,base_hourly,original hourly round-robin selection
33,2,post,true,MCs-11-and-12,11;12,2026-03-02,2026-03-05,post_dose_d_plus_3,01,00,exact_hh00,partial_day,bumblebox-19_2026-03-05_01_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_01_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_01_00_04.mp4,base_hourly,original hourly round-robin selection
34,2,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,01,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_01_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_01_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_01_00_03.mp4,base_hourly,original hourly round-robin selection
35,2,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,01,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_01_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_01_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_01_00_04.mp4,base_hourly,original hourly round-robin selection
36,2,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,01,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_01_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_01_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_01_00_04.mp4,base_hourly,original hourly round-robin selection
37,2,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,01,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_01_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_01_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_01_00_03.mp4,base_hourly,original hourly round-robin selection
38,2,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,01,30,augmented_extra,augmented,bumblebox-9_2026-03-15_01_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_01_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
39,2,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,01,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_01_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_01_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_01_00_03.mp4,base_hourly,original hourly round-robin selection
40,2,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,01,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_01_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_01_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_01_00_04.mp4,base_hourly,original hourly round-robin selection
41,2,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,01,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_01_00_03,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_01_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_01_00_03.mp4,base_hourly,original hourly round-robin selection
42,2,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,01,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_01_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_01_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_01_00_03.mp4,base_hourly,original hourly round-robin selection
43,2,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,01,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_01_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_01_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_01_00_04.mp4,base_hourly,original hourly round-robin selection
44,2,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,01,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_01_00_03,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_01_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_01_00_03.mp4,base_hourly,original hourly round-robin selection
45,2,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,01,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_01_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_01_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_01_00_04.mp4,base_hourly,original hourly round-robin selection
46,3,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-23,pre_exposure_folder,02,00,exact_hh00,partial_day,bumblebox-19_2026-02-23_02_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-23_02_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-23/bumblebox-19_2026-02-23_02_00_03.mp4,base_hourly,original hourly round-robin selection
47,3,pre,true,MCs-1-and-2,1;2,,2026-02-23,augmented_pre_exposure,02,20,augmented_extra,augmented,bumblebox-19_2026-02-23_02_20_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-23_02_20_03.mp4,,pre_fill_to_24_if_possible,fill MCs-1-and-2 pre from 16 toward 24 using non-hourly pre videos
48,3,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,02,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_02_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_02_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_02_00_03.mp4,base_hourly,original hourly round-robin selection
49,3,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,02,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_02_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_02_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_02_00_03.mp4,base_hourly,original hourly round-robin selection
50,3,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,02,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_02_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_02_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_02_00_03.mp4,base_hourly,original hourly round-robin selection
51,3,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,02,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_02_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_02_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_02_00_04.mp4,base_hourly,original hourly round-robin selection
52,3,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,02,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_02_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_02_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_02_00_03.mp4,base_hourly,original hourly round-robin selection
53,3,pre,true,MCs-9-and-10,9;10,2026-03-02,2026-03-01,pre_dose_d_minus_1,02,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-01_02_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_02_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_02_00_03.mp4,base_hourly,original hourly round-robin selection
54,3,post,true,MCs-9-and-10,9;10,2026-03-02,2026-03-05,post_dose_d_plus_3,02,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-05_02_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_02_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_02_00_03.mp4,base_hourly,original hourly round-robin selection
